"id","distance","moving_time","elapsed_time","total_elevation_gain","type","sport_type","start_date","location_city","location_state","location_country","athlete_count","trainer","commute","manual","private","gear_id","average_speed","max_speed","has_heartrate","heartrate_opt_out","display_hide_heartrate_option","elev_high","elev_low","upload_id_str","external_id","pr_count","stravaConnectionId","createdAt","updatedAt","gender","age","score","week","wasCalculated"
12057,"3011.9",982,982,"15","Run","RUN","2024-08-14 16:19:12",NULL,NULL,"United States",1,False,False,False,False,"g13263","3.067","4.78",False,False,False,"125","101.6","12948969345","stripped_garmin_ping_362519501549",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"38.24",33,True
12058,"5076.6",1560,1590,"28","Run","RUN","2024-08-14 15:51:27",NULL,NULL,"United States",1,False,False,False,False,"g13263","3.254","6.103",False,False,False,"144.6","111.4","12948968818","stripped_garmin_ping_362519487726",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"32.96",33,True
12059,"8007.7",2936,2964,"81","Run","RUN","2024-08-13 18:32:54",NULL,NULL,"United States",1,False,False,False,False,"g13263","2.727","6.56",False,False,False,"84.4","36","12939104232","stripped_garmin_ping_362245177755",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"47.55",33,True
12060,"71021.2",11388,13996,"580","Ride","ROAD","2024-08-12 15:20:44",NULL,NULL,"United States",1,False,False,False,False,"b120709","6.236","14.884",False,False,False,"132","-0.6","12929596467","stripped_garmin_ping_361990282527",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"30.17",33,True
12061,"1851.7",3085,3111,"0","Swim","SWIM","2024-08-11 18:29:09",NULL,NULL,"United States",1,True,False,False,False,NULL,"0.6","4.747",False,False,False,"0","0","12921568964","stripped_garmin_ping_361741505751",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"0",32,False
12062,"30281",6440,6820,"360","Ride","ROAD","2024-08-11 14:53:19",NULL,NULL,"United States",1,False,False,False,False,"b120709","4.702","12.192",False,False,False,"135.8","17.6","12920325035","stripped_garmin_ping_361711847259",1,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"66.5",32,True
12063,"9009.7",3168,3343,"141","Run","RUN","2024-08-10 16:00:31",NULL,NULL,"United States",1,False,False,False,False,"g13263","2.844","3.845",False,False,False,"193","88","12911166034","stripped_garmin_ping_361468241668",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"43.04",32,True
12064,"68499.8",9988,10216,"531","Ride","ROAD","2024-08-10 00:02:38",NULL,NULL,"United States",1,False,False,False,False,"b120709","6.858","14.986",False,False,False,"127.2","-6.6","12905309881","stripped_garmin_ping_361319161185",2,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"24.77",32,True
12065,"1327.5",566,575,"25","Run","RUN","2024-08-08 18:03:13",NULL,NULL,"United States",1,False,False,False,False,"g13263","2.345","5.205",False,False,False,"80","55.4","12894609067","stripped_garmin_ping_360996370793",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"64.63",32,True
12066,"6020.3",1844,1863,"43","Run","RUN","2024-08-08 17:31:37",NULL,NULL,"United States",1,False,False,False,False,"g13263","3.265","5.762",False,False,False,"94.4","41.6","12894574434","stripped_garmin_ping_360995673171",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"32.5",32,True
