Ticker;Sector;NAME;Year;PL;PT;DIR;LL_Consolidado;PR_all;PS_all;Legal Index;Leverage Index;Governance Index;Global Index;Legal Ranking;Governance Ranking;Leverage Ranking;Global Points;Global Ranking;LPA;Aplicações Financeiras;Caixa e Equivalentes de Caixa;Clientes;Despesas Financeiras;Despesas/Receitas Operacionais;Empréstimos e Financiamentos;Fornecedores;Imobilizado;Intangível;Investimentos;Outras Despesas Operacionais;Passivo Circulante;Passivo Não Circulante;Capacidade Financeira
LOGG3.SA;Financeiro;LOG COMMERCIAL PROPERTIES;2017;2019952000;1053851008;2500000;37413000;56975000;260836000;-0,856565045;0,916733945;13,9652;3,292200964;88;58;20;63,5;68;0,701243073;0;2815;22321;-58209;-27580;218944;4867;1414;0;2652413;-6221;275927;777924;25136
FLRY3.SA;Saúde;FLEURY S.A.;2016;1535725056;1470094976;9562000;228748992;34107000;455601000;-0,497918152;0,044643429;22,92271408;5,4928803;60;45;40;51,25;56;0,696336215;92976;313834;0;-152847;-262196;147992;143050;470409;1523724;8762;-19998;409182;1060913;406810
MGLU3.SA;Consumo Cíclico;MAGAZINE LUIZA S.A.;2017;2073976960;5345536000;19692056;389022016;301534000;1388972000;-0,719920908;-0,612017025;18,75527675;4,175854476;74;52;90;72,5;81;0,694372039;1259553;412707;0;-520928;-2718317;434294;2919541;569027;532360;311347;0;4136036;1209500;1672260
ITSA3.SA;Financeiro;ITAUSA S.A.;2020;60633001984;11966999552;46800000;7344000000;2335000;1381000;5316,88559;4,066683735;155,9230769;2698,440235;5;18;4;8;1;0,691750064;1473000;2887000;1239000;-805000;5872000;576000;1097000;3616000;739000;57362000;0;3728000;8239000;5599000
JSLG3.SA;Bens Industriais;JSL S.A.;2022;1412612992;6829518848;17051000;194182000;272969000;553966000;-0,649469462;-0,793160686;10,38830567;2,074051515;125;112;166;132;147;0,682379943;397672;475625;1159908;-690799;-272223;411691;642263;4347774;871681;0;0;1758397;5071122;2033205
DIRR3.SA;Consumo Cíclico;DIRECIONAL ENGENHARIA S.A.;2019;1369344000;3285371904;9530000;120816000;33747000;166154000;-0,27286734;-0,583199699;11,67743966;2,637126321;74;81;104;83,25;98,5;0,681283082;195587;533795;347538;40941;-298099;220982;51601;101972;7815;48885;-102498;516564;2768808;1076920
LREN3.SA;Consumo Cíclico;LOJAS RENNER S.A.;2015;2310896128;3552823040;34795247,54;578838016;64714000;304788000;0,899149625;-0,349560588;15,63554815;4,271071704;36;39;70;45,25;44;0,681170769;0;737527;2119836;-198439;-2700593;706589;553453;1545704;420295;63;-609076;2319127;1233696;2857363
VAMO3.SA;Consumo Cíclico;VAMOS LOCAÇÃO DE CAMINHÕES. MÁQUINAS E EQUIP. S.A.;2022;3638887936;13036527616;26568986,11;668628992;53941000;47369000;13,11532842;-0,720869848;24,16576994;12,41888923;24;67;155;67,5;58;0,679511987;1638513;84498;1155403;-1165228;-481218;559933;2912622;12002386;248449;0;0;4325800;8710728;2878414
B3SA3.SA;Financeiro;B3 S.A. - BRASIL. BOLSA. BALCÃO;2020;24521424896;21811359744;99482847,13;4150720000;535864000;13851000;298,669338;0,12425017;40,72297154;159,5464744;10;48;40;27;6;0,677239298;14068887;1438420;412116;-459671;-2780166;79401;220528;808894;25684080;48070;-80385;9678085;12133274;15919423
ECOR3.SA;Bens Industriais;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2018;640318976;9395948544;18212267,7;382135008;185464000;875722000;-0,563634341;-0,931851588;19,98228591;4,480791411;82;56;127;86,75;103;0,673015987;61521;2650489;138524;-695375;-204947;1498329;100708;523532;5723473;1105;14192;2008458;7372158;2850534
CEAB3.SA;Consumo Cíclico;CEA MODAS S.A.;2018;1115038976;2363298048;16102819,64;173636000;262607000;371967000;-0,533195149;-0,528185208;9,78295627;2,047095191;81;80;88;82,5;96;0,670582783;0;446006;1142836;-316860;-2192922;230;678846;636927;196898;0;-24713;1750068;613230;1588842
RAPT3.SA;Bens Industriais;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;2014;1743344000;3130187008;12740239,28;246284992;8941000;154964000;0,589304561;-0,443054362;18,33126895;4,766705927;43;46;74;51,5;56;0,670312983;156692;1358090;618132;-316046;-573595;519122;163651;1401403;102182;1719;-78805;1038258;2091929;2132914
PLPL3.SA;Consumo Cíclico;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;2022;408982016;1212652032;11330972,62;132566000;4949000;15872000;7,35219254;-0,662737533;10,69943697;6,18527113;29;109;142;77,25;75;0,670212469;85794;254237;274341;-24364;-268048;118476;190265;14233;3980;1534;-178462;423466;789186;614372
PRIO3.SA;Petróleo, Gás e Biocombustíveis;PRIO S.A.;2020;3151262976;3641570048;18500400;452912992;15087000;760837000;-0,404717447;-0,13464167;23,48125403;5,634294366;95;63;62;78,75;75;0,669919872;22793;809273;386165;-1927820;325490;1772611;236889;3728849;956866;0;663437;2149449;1492121;1218231
LREN3.SA;Consumo Cíclico;LOJAS RENNER S.A.;2021;9806620672;11605363712;39920500;633112000;152735000;898562000;-0,295416454;-0,154992388;14,8593204;3,528373776;112;107;69;100;105;0,667364165;458085;5489417;5412881;-557395;-5358434;2085974;1762233;5085047;1207640;0;-711945;7954100;3651264;11360383
CCRO3.SA;Bens Industriais;CCR S.A.;2012;3362331904;10943494144;31768000;1192372992;57072000;164973000;6,227685694;-0,692755179;36,53377588;12,07409802;25;33;93;44;40;0,666794594;9765;872491;447073;-936991;-744882;2519747;365314;560906;8782066;0;-9974;3743691;7199803;1329329
GRND3.SA;Consumo Cíclico;GRENDENE S.A.;2021;4094330112;460164992;7050000;601004992;3815000;49907000;11,04249889;7,897526286;84,24893504;28,55786477;25;33;3;21,5;4;0,666303225;1299827;22146;1030529;-110824;-636545;136531;55954;499231;43921;277326;-29012;381290;78875;2352502
GGBR3.SA;Materiais Básicos;GERDAU S.A.;2012;28797917184;24295241728;4874886,66;1496240000;1081381000;4708610000;-0,682233186;0,185331577;305,9281615;76,18725667;78;5;33;48,5;49;0,664590938;1059605;1437235;3695381;-1105354;-2399361;2582353;3059684;19690181;11397812;1441857;-180453;7823182;16472059;6192221
ENGI3.SA;Utilidade Pública;ENERGISA S.A.;2018;6047527936;30370480128;7808589,56;1179672064;2393125000;10168116000;-0,883983221;-0,8008748;150,073642;36,8762002;106;13;120;86,25;101;0,662389763;3538730;706738;3041247;-1485495;363003;2086959;1653312;209612;14569619;52184;-190949;7537834;22832646;7286715
RDOR3.SA;Saúde;REDE DOR SÃO LUIZ S.A.;2019;5441999872;21157664768;46510085,84;1191517056;227509000;1587016000;-0,249209172;-0,742788255;24,61846607;5,844314867;73;55;125;81,5;92,5;0,661997064;4701418;68684;0;-2644182;-705021;584960;498066;8809502;5365466;1226878;-211313;2692841;18464824;4770102
CRFB3.SA;Consumo não Cíclico;ATACADÃO S.A.;2016;8448901120;18368937984;21133110;1363213952;2608000000;8665000000;-0,842675828;-0,540044115;63,50607374;15,32016949;78;21;80;64,25;67;0,661379913;0;3242000;901000;-1941000;-6846000;645000;8007000;8941000;2166000;155000;-149000;13321000;6558000;4143000
PLPL3.SA;Consumo Cíclico;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;2021;317223008;951294016;12886875,38;135084000;112000;10312000;12,09968968;-0,666535264;9,482292722;8,253784205;24;122;151;80,25;78;0,661378431;91033;200338;154009;-9276;-233009;59793;70986;10072;1003;1998;-153407;239360;711934;445380
CURY3.SA;Consumo Cíclico;CURY CONSTRUTORA E INCORPORADORA S.A.;2020;642387008;1644712000;23226062,66;189998000;27334000;108308000;0,754237914;-0,6094228;7,180379205;2,019858058;65;106;126;90,5;99,5;0,661156779;139773;291125;627243;-23483;-203368;91704;43910;14669;0;26948;-17872;602035;400290;1058141
PFRM3.SA;Saúde;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2022;1510594048;2854339072;11437845,93;85040000;39205000;428196000;-0,801399359;-0,470772739;6,434966384;1,090348732;135;125;107;125,5;141;0,659598242;0;183255;1043517;-199468;-902569;131015;1507143;506997;619477;1993;-139056;1956323;898016;1226772
ODPV3.SA;Saúde;ODONTOPREV S.A.;2021;1121249024;812592000;24500000;381340000;67857000;116757000;2,266099677;0,379842558;14,56489796;4,869234968;55;108;39;64,25;46;0,657182753;315140;16422;157193;-15057;-603005;0;26222;70235;786299;14493;-90385;591796;220796;488755
TAEE3.SA;Utilidade Pública;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;2012;4097242880;5539121152;6176028,99;589182016;2953000;151414000;2,89119907;-0,260308131;94,39819469;24,98007117;35;12;51;33,25;22;0,656334522;1938765;543266;1181619;-433931;-27609;429554;26692;17456;7294;0;0;652923;4886198;3663650
PLPL3.SA;Consumo Cíclico;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;2020;230144000;731201024;11777497,97;132204000;934000;4552000;28,043058;-0,685252082;10,2251346;16,40649963;17;98;140;68;57;0,655561171;0;204223;151693;-4698;-181107;119;51336;5538;0;0;-121891;153063;578138;355916
GGBR3.SA;Materiais Básicos;GERDAU S.A.;2014;33254533120;29787795456;4783691,96;1488372992;1576355000;6457237000;-0,769503118;0,116381142;310,1347897;77,17804115;79;2;36;49;52;0,653249064;2798834;3049971;4438676;-1873742;-2241025;2037869;3236356;22131789;14103502;1394383;-150542;7772796;22015000;10287481
MULT3.SA;Financeiro;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;2014;4069654016;2593562112;30798400;368047008;15322000;59385000;5,197642637;0,569136901;10,95019897;5,478655287;24;61;20;32,25;20,5;0,65316346;155011;170926;345182;-199534;-186717;212873;89416;32476;348527;5106281;-26049;492033;2101529;671119
ITSA3.SA;Financeiro;ITAUSA S.A.;2013;35974000640;5954999808;18678000;6010999808;527000;665000;9038,097456;5,040974274;320,8224547;4600,514585;5;3;5;4,5;1;0,650990015;426000;1199000;1202000;-449000;4924000;909000;0;3832000;1040000;29950000;-223000;2908000;3047000;2827000
TRIS3.SA;Consumo Cíclico;TRISUL S.A.;2021;1271176960;1068888000;5248000;131965000;11557000;100208000;0,316910825;0,189251783;24,14576982;6,242210813;84;77;44;72,25;59,5;0,65032431;0;387514;370851;-28816;-125249;146092;45693;26903;2601;64342;-699;447358;621530;758365
FESA3.SA;Materiais Básicos;CIA FERRO LIGAS DA BAHIA - FERBASA;2019;1838173056;908270976;25150000;221532992;60553000;22964000;8,646968821;1,023815694;7,808468867;6,531555551;13;96;15;34,25;13;0,649778429;100633;73721;97445;-67022;-79240;71920;69298;1548631;12720;124;-108835;256051;652220;271799
GRND3.SA;Consumo Cíclico;GRENDENE S.A.;2018;3465041920;395713984;9300000;585529984;4043000;36875000;14,87877923;7,756430301;61,96021333;24,86855052;7;33;2;12,25;2;0,649730811;1548914;16562;944214;-177327;-649161;126313;42095;423746;30863;412;-21577;366909;28805;2509690
DXCO3.SA;Materiais Básicos;DEXCO S.A.;2013;4365004800;3813321984;51000000;520142016;144992000;247673000;1,100115943;0,144672498;9,198863059;2,885941861;47;67;37;49,5;53,5;0,646740491;0;996843;913362;-219621;-621688;716373;180167;3456787;573819;122218;-36284;1305132;2508190;1910205
EQTL3.SA;Utilidade Pública;EQUATORIAL ENERGIA S.A.;2014;3445524992;7823111168;10163000;780561984;597973000;668299000;0,167983169;-0,559571005;75,8042885;18,89517096;50;15;82;49,25;53,5;0,64274579;1683565;280098;1724476;-1113032;-777233;970716;1139843;3341;4217519;77464;-155778;3152614;4670497;3688139
ENAT3.SA;Petróleo, Gás e Biocombustíveis;ENAUTA PARTICIPAÇÕES S.A.;2014;2528827904;642233984;3299522;166056000;1000;33883000;3,90086474;2,937549191;49,32728983;15,01664213;29;25;7;22,5;6;0,642632148;1011417;117191;101627;-33821;-169008;387;35199;1121384;630470;22843;-110348;110607;531627;1230235
MULT3.SA;Financeiro;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;2015;4187400960;2826857984;34609456,02;361959008;9292000;43133000;7,391695639;0,481291591;9,458384778;6,180766912;12;56;21;25,25;10;0,64119253;213312;159000;267072;-240969;-196211;177025;87864;30841;350438;5358701;-34036;540258;2286600;639384
BRKM3.SA;Materiais Básicos;BRASKEM S.A.;2013;7681333760;40664748032;28812532,74;507038016;362896000;4395312000;-0,884641178;-0,811105832;16,59782871;3,504360132;87;51;100;81,25;90;0,640233915;86719;4335859;2810520;-2549111;-2408808;1248804;10421687;25413548;2912630;121886;-211090;13594801;27069948;7233098
CAML3.SA;Consumo não Cíclico;CAMIL ALIMENTOS S.A.;2019;2249371904;2560016896;9298315;239628000;42243000;541539000;-0,557505554;-0,121344899;24,7711209;5,883691223;94;54;53;73,75;78;0,63889821;31242;365302;0;-217878;-839776;514114;423204;971829;655306;29789;0;1107623;1159922;396544
LOGG3.SA;Financeiro;LOG COMMERCIAL PROPERTIES;2018;2159622912;1063273984;2702198,3;47087000;46843000;287765000;-0,836369955;1,031106699;16,42544209;3,945952221;101;62;17;70,25;77,5;0,638341623;0;150488;27429;-45785;-21381;94891;12663;2460;0;2828091;-9896;149899;913375;177917
CSAN3.SA;Petróleo, Gás e Biocombustíveis;COSAN S.A.;2016;10792339456;16507490304;30824345,2;1390087040;761542000;9075651000;-0,846833352;-0,346215611;44,09705011;10,51429195;79;28;70;64;66;0,637933738;0;3990930;713468;-3109362;-161810;936000;1467570;389329;9328150;8746495;-115764;3222805;13284685;4704398
PFRM3.SA;Saúde;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2021;1475888000;2557006080;8071654;79113000;40928000;358436000;-0,779282773;-0,422806222;8,801336876;1,704991277;143;126;103;128,75;145;0,637724185;0;188517;831430;-98797;-776859;117653;1332953;519020;624332;0;-124195;1716886;840120;1019947
HYPE3.SA;Saúde;HYPERA S.A.;2014;7475962880;6411727872;24430277,84;402695008;156778000;306520000;0,313764218;0,16598256;15,48343955;4,069237637;46;53;31;44;40;0,637504255;0;1829905;1553826;-596525;-2071908;1731023;706642;1666691;6950399;641;-224071;2989129;3422599;3383731
ALOS3.SA;Financeiro;ALLOS S.A;2020;7617081856;3270492928;33975543;202472992;34879000;145734000;0,389332565;1,329031746;4,959374718;1,766767899;73;117;11;68,5;58;0,636855399;1371587;13113;327525;-154062;-207801;0;30300;26540;323548;8526585;-47766;423725;2846768;1712225
NTCO3.SA;Consumo não Cíclico;NATURA &CO HOLDING S.A.;2018;2574102016;12805446656;139280000;548379008;261807000;3444693000;-0,840804679;-0,798983816;2,937241585;0,114162103;102;103;119;106,5;115;0,636801911;;;;;;;;;;;;;;0
TOTS3.SA;Tecnologia da Informação;TOTVS S.A.;2021;4486007808;5459017216;43787667,72;374036992;107646000;496946000;-0,2473287;-0,178238934;7,542062445;1,717291528;109;131;72;105,25;115,5;0,636136142;388154;2871072;1983710;-146016;-1713500;542294;112579;404869;3586242;3075;-573175;3319550;2139467;5242936
GUAR3.SA;Consumo Cíclico;GUARARAPES CONFECCOES S.A.;2016;3616349952;4104411904;4046444,47;317551008;289197000;252059000;0,259828088;-0,118911543;77,47655154;19,46932404;48;15;50;40,25;31,5;0,636119792;336951;616363;2750165;-359226;-3170592;931518;453884;1993129;112805;192131;0;3045311;1059101;3703479
GRND3.SA;Consumo Cíclico;GRENDENE S.A.;2022;4364131840;457788000;7900000;568027008;3645000;550022000;0,032735069;8,533084834;70,90215291;19,87517697;86;31;2;51,25;34;0,629789476;1053487;127409;1131904;-124664;-768642;112820;74704;528734;60407;336717;-45257;407981;49807;2312800
CSAN3.SA;Petróleo, Gás e Biocombustíveis;COSAN S.A.;2022;48169398272;86315589632;88172031,09;2820875008;1801186000;23458774000;-0,879751814;-0,441938606;30,99285503;7,197853198;139;52;103;108,25;123;0,629243975;0;13301716;3769908;-4706535;-1123824;5092734;4318362;28080020;22121942;28238359;1752222;15798213;70517380;17071624
TAEE3.SA;Utilidade Pública;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;2017;4347551744;3707268096;16583295,08;648284992;14887000;208615000;2,107566532;0,172710371;38,09265251;10,62012399;29;33;41;33;18;0,627273229;0;56680;174785;-292349;46978;401779;39297;23277;35732;1780935;0;644778;3062490;231465
ALPA3.SA;Consumo Cíclico;ALPARGATAS S.A.;2017;2264389120;1589064960;23900600;350561984;56959000;111291000;2,149958074;0,424982098;13,66749722;4,598098866;28;60;32;37;24;0,625912313;77115;629238;911541;-129951;-1260185;408941;388112;721645;493834;1320;-291595;1121505;467560;1617894
ALPA3.SA;Consumo Cíclico;ALPARGATAS S.A.;2016;2065748992;1716302976;22257100;358472992;51707000;94764000;2,78279718;0,203603921;15,10600626;5,218801136;23;53;32;32,75;22,5;0,625398248;110771;391347;931300;-196727;-1327941;209908;427288;722083;647157;2206;-101764;994530;721773;1433418
GGPS3.SA;Bens Industriais;GPS PARTICIPACOES E EMPREENDIMENTOS S.A.;2021;2196604928;4406307840;48420442;399748000;417621000;479583000;-0,166467535;-0,501486277;7,25576933;1,605336996;101;134;118;113,5;134;0,625164568;987526;652434;1381045;-191103;-505836;307139;100877;312499;1963659;105537;-58477;1516012;2890296;3021005
PFRM3.SA;Saúde;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2013;571564032;1207101952;4037587,52;19064000;50054000;184278000;-0,896547607;-0,526498958;3,721631396;0,350509306;88;85;80;85,25;96;0,624993427;0;59582;501547;-69084;-231473;204893;447306;45485;308634;30192;-25216;725680;481422;561129
MULT3.SA;Financeiro;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;2017;5200312832;3444089088;37975600;368536000;12932000;57583000;5,400083358;0,509924017;8,70454713;5,003659466;18;72;29;34,25;20;0,623052676;856245;39786;277047;-299080;-247377;265777;102199;27573;353892;6444021;-57763;699364;2744725;1173078
VIVA3.SA;Consumo Cíclico;VIVARA PARTICIPAÇOES S.A;2020;1171475840;969220928;20000000;146672112;24637000;147781000;-0,00750359;0,208677822;6,3336056;1,631819061;81;108;34;76;69;0,62097161;44435391;492609413;410262580;-65173999;-512404654;277820621;53198184;340757353;9130576;0;-125310;589042911;380177993;947307384
CMIG3.SA;Utilidade Pública;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2018;15939326976;43915345920;25368300;1741713024;640671000;3508876000;-0,503626511;-0,637044258;67,65706508;16,50319195;77;29;98;70,25;77,5;0,619910983;703551;890804;4091722;-2224161;-2093128;2197566;1801252;2661585;10777191;5234578;-934123;23393584;20521762;5686077
ODPV3.SA;Saúde;ODONTOPREV S.A.;2020;1206584960;714464000;24500000;359720992;48499000;104654000;2,437240736;0,68879742;13,68248947;4,81144209;46;87;22;50,25;29;0,619100827;701999;34847;146674;-15931;-537332;0;23531;64004;765812;12992;-73671;545538;168926;883520
VULC3.SA;Consumo Cíclico;VULCABRAS S.A.;2018;941462016;385311008;9663474;152114000;81012000;70436000;1,159605883;1,44338209;14,74112995;4,625930952;41;66;11;39,75;23,5;0,618955387;0;68626;467384;-27063;-288823;22878;58004;195003;211807;64700;0;275125;110186;536010
TUPY3.SA;Bens Industriais;TUPY S.A.;2014;2032374016;2930555904;21337464,47;89212000;85687000;586450000;-0,847877909;-0,30648857;3,181002861;0,294689618;85;82;61;78,25;87;0,618762918;0;1336916;423815;-131443;-361951;425420;256057;1728694;513829;11070;-136067;1016629;1913927;1760731
GRND3.SA;Consumo Cíclico;GRENDENE S.A.;2015;2616760064;428881984;6700000;539310976;2883000;19974000;26,00064964;5,101352264;79,49417552;34,14920677;5;11;2;5,75;2;0,611430735;596872;21285;854991;-238992;-667151;141652;44903;384338;32252;412;-47546;354500;74382;1473148
LIGT3.SA;Utilidade Pública;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;2017;3432473088;11512576000;29649890;124221000;344551000;3987304000;-0,968845867;-0,701850126;3,189593958;0,137513025;100;94;103;99,25;107;0,609123361;72348;269928;3121871;-976372;-1270608;2468435;2022507;1613399;3573567;536004;-99800;5493129;6019447;3464147
SCAR3.SA;Financeiro;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2021;1576743040;1882471040;17351000;34400000;1135000;60776000;-0,4339871;-0,162407811;0,982594663;-0,011946837;122;154;70;117;137;0,609063122;89438;22068;46963;-114616;-78627;483346;0;18533;14236;3053046;0;539495;1342976;158469
ABEV3.SA;Consumo não Cíclico;AMBEV S.A.;2013;43997396992;24676620288;43878017;11354070016;576651000;16051330000;-0,292639924;0,782958788;257,764429;64,49052699;63;6;21;38,25;32;0,608939682;288604;11285833;2927288;-2495918;-8018480;1040603;7925421;13937759;30234682;26452;-260666;17180582;7496039;14501725
WIZC3.SA;Financeiro;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2015;116622000;63896000;8321859,44;99790000;17211000;3596000;26,75027809;0,825184675;10,99131044;16,32926282;4;51;18;19,25;5;0,606783943;99881;1241;0;-2365;-91739;837;1633;5600;24958;0;-39482;39025;24871;101122
MGLU3.SA;Consumo Cíclico;MAGAZINE LUIZA S.A.;2020;7325286912;17321916416;77561820;391708992;1379935000;2686310000;-0,854183251;-0,577108748;4,050281079;0,441201457;130;122;120;125,5;140;0,604345867;1221779;1681376;0;-593863;-6695386;1667181;8501398;3723676;1886997;386725;0;13416145;3905771;2903155
TRPL3.SA;Utilidade Pública;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;2014;5228612096;1913527040;6732221;379732000;131592000;354661000;0,070690039;1,732447458;55,4051596;14,31974679;53;22;12;35;27;0,60390163;479601;4696;729946;-142334;-112854;215896;75470;24553;56022;1315669;-64972;475304;1438223;1214243
RDOR3.SA;Saúde;REDE DOR SÃO LUIZ S.A.;2022;23076970496;69413707776;183461922;1262317056;3558744000;5088776000;-0,751940927;-0,667544477;5,880539799;0,927278367;131;126;143;132,75;148;0,603492469;29236645;1109796;0;-8256884;-1302941;4973066;1256601;14970846;18831039;2553401;-386176;16743802;52669909;30346441
VITT3.SA;Materiais Básicos;VITTIA S.A.;2020;291076992;329676992;4248965,62;85934000;2351000;9071000;8,473486936;-0,117084301;19,22468706;9,013644158;27;73;57;46;23;0,600550914;8975;46411;261124;-47411;-93311;188114;28286;165797;20910;344;1229;257360;72317;316510
NTCO3.SA;Consumo não Cíclico;NATURA &CO HOLDING S.A.;2015;1077767040;8317214208;61880000;522732000;77858000;869063000;-0,39851081;-0,870417304;7,447511312;1,445018097;56;60;104;69;80;0,598450575;;;;;;;;;;;;;;0
SEER3.SA;Consumo Cíclico;SER EDUCACIONAL S.A.;2012;193198000;186092992;1532622,16;116320000;965000;4998000;22,27330932;0,038179879;74,89607082;29,87021734;14;19;39;21,5;9,5;0,597487078;0;17182;47454;-18362;-104693;38854;3648;267054;30046;0;-5587;86131;99962;64636
PGMN3.SA;Saúde;EMPREENDIMENTOS PAGUE MENOS S.A.;2022;2342992896;6254432768;35000000;263048992;22565000;475657000;-0,446977566;-0,625386828;6,515685486;1,249085881;114;124;136;122;140;0,596612753;4362;163742;505519;-491020;-2313940;472810;1590364;1044838;2274658;76284;-827;2935820;3318613;673623
RENT3.SA;Consumo Cíclico;LOCALIZA RENT A CAR S.A.;2014;1655504000;4041949952;45159465,45;410588992;69874000;36986000;10,10120024;-0,590419471;8,091980782;6,925990447;15;68;85;45,75;43;0,59617364;0;1390189;459576;-276377;-455031;300891;828421;3481858;82334;0;304;1398380;2643570;1849765
DEXP3.SA;Materiais Básicos;DEXXOS PARTICIPACOES S.A.;2016;13188000;713724032;806369,33;57957000;58267000;176554000;-0,671732161;-0,98152227;70,87401336;17,13725669;66;18;121;67,75;72;0,595999194;709;865;34352;-71340;14718;66468;42249;155156;813;117056;0;256234;457490;35926
RENT3.SA;Consumo Cíclico;LOCALIZA RENT A CAR S.A.;2016;2196989952;5220264960;42000000;409315008;63074000;71546000;4,72100478;-0,579142061;8,745595429;4,402115732;15;63;86;44,75;36,5;0,594329512;0;1692261;424528;-445512;-518847;654586;910901;5020596;83133;0;5322;1841699;3378566;2116789
ENAT3.SA;Petróleo, Gás e Biocombustíveis;ENAUTA PARTICIPAÇÕES S.A.;2016;2779646976;783772992;3843075,85;152898000;1000;93636000;0,632897603;2,546494973;38,78531936;10,64940238;40;33;8;30,25;15,5;0,592967431;1192297;17738;102292;-14164;-114416;36557;69933;928211;727053;138363;-62540;254532;529241;1312327
JHSF3.SA;Consumo Cíclico;JHSF PARTICIPACOES S.A.;2019;3056787968;2781146112;9659591,66;326678016;4052000;197189000;0,656674642;0,099110886;32,81902957;8,557872436;48;45;41;45,5;26;0,592963812;250769;286335;0;-158289;300570;179638;65871;948227;99246;3174380;443942;429940;2351206;537104
DASA3.SA;Saúde;DIAGNOSTICOS DA AMERICA S.A.;2018;3321416960;3902176000;23562942,42;185306000;122051000;43209000;3,288597283;-0,148829535;6,86429796;3,323165748;25;90;61;50,25;44,5;0,59143981;536392;544769;780309;-200212;-1051084;447500;360817;1009045;3604374;3980;-11434;1409245;2492931;1861470
ECOR3.SA;Bens Industriais;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2021;2330038016;14063855616;14955231,02;367262016;281993000;1134315000;-0,676225726;-0,834324379;23,55742847;5,34266316;138;81;170;131,75;148,5;0,590181457;168272;2070271;204197;-1163151;-271962;3208626;220801;434860;11447683;0;6640;4081087;9982769;2442740
PTBL3.SA;Bens Industriais;PBG S/A;2014;237280000;895068032;9357873;93484000;27730000;14193000;5,586627211;-0,734902833;8,989876973;4,85705714;22;65;94;50,75;55;0,589719395;0;92383;187918;-54221;-199461;172722;150373;392585;21321;198;-21885;460243;434825;280301
ALOS3.SA;Financeiro;ALLOS S.A;2022;7877030912;4408174080;35650137,34;222144000;34388000;194853000;0,140059429;0,786914666;5,231224241;1,574564441;80;129;18;76,75;73,5;0,587247901;2543865;18256;322566;-400028;-331760;0;36530;20031;410510;8220045;-165835;1015789;3392385;2884687
RENT3.SA;Consumo Cíclico;LOCALIZA RENT A CAR S.A.;2015;1941576960;4181446912;42624876,16;402427008;48457000;47736000;7,430262443;-0,535668633;8,441130257;5,691496628;11;57;78;39,25;33,5;0,583763803;0;1385103;486072;-370021;-503761;422383;690594;3925027;89120;0;-2530;1356058;2825389;1871175
CIEL3.SA;Financeiro;CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;2019;13139679232;78752571392;49919791,88;1785881984;1833071000;490887000;2,638071458;-0,833152378;34,77502864;9,804504794;28;42;136;58,5;48;0,583693784;48580;3206857;73044285;-742114;-2136486;918337;63975713;961084;12890196;136371;0;67951849;10405516;76299722
SIMH3.SA;Financeiro;SIMPAR S.A.;2022;5581752832;56077762560;47006459,21;940707008;415333000;959790000;-0,019882466;-0,90046406;19,01229243;4,518015861;88;85;175;109;124;0,583558055;11024214;1718025;0;-5358473;-2474355;4151998;6176093;34130983;3026787;34024;0;13959865;42117896;12742239
VULC3.SA;Consumo Cíclico;VULCABRAS S.A.;2019;1087427968;267730000;10840086,64;143080000;56509000;78323000;0,826794173;3,061659015;12,1991565;4,228600964;46;78;6;44;22,5;0,58214245;0;62164;448377;-28420;-330037;3264;40993;235120;213440;64576;0;149197;118533;510541
RADL3.SA;Saúde;RAIA DROGASIL S.A.;2022;5402940928;11782365184;60833333;1014968000;116282000;193753000;4,238463404;-0,541438341;15,68440557;5,90497351;37;93;119;71,5;64;0,581328969;0;433541;2295640;-939701;-6970144;186356;4258917;5574857;1738111;4479;36419;6367168;5415197;2729181
PNVL3.SA;Saúde;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2022;1108162048;1624963968;14975000;86345000;9013000;83508000;0,033972793;-0,318039003;4,765943239;1,128962455;85;131;90;97,75;111;0,581042899;131640;25715;399173;-79284;-1105253;270488;555452;1034437;76736;4;0;1008234;616730;556528
