product_id;product;description;date_period;mes;ano;cost_real;qtd_real;cost_unit;dias_uteis;qtd_dia;qtd_dia_10000;varia_dia_media;varia_dia_abs;qtd_med;desv_pad
1149;165731U;LUBRAX ESSENCIAL SL 20W50 1-LITRO;01/03/2024;3;2024;219419;462;474;21;22,00000;220000;8410;9295;534,00000;86,16728
1149;165731U;LUBRAX ESSENCIAL SL 20W50 1-LITRO;01/04/2024;4;2024;247162;531;465;22;24,13636;241363;10971;11493;534,00000;86,16728
1149;165731U;LUBRAX ESSENCIAL SL 20W50 1-LITRO;01/05/2024;5;2024;297407;645;461;22;29,31818;293181;12146;12146;534,00000;86,16728
1149;165731U;LUBRAX ESSENCIAL SL 20W50 1-LITRO;01/06/2024;6;2024;200445;439;456;20;21,95000;219500;7486;6806;534,00000;86,16728
1150;166020X;LUBRAX UNITRACTOR 10W30 MINERAL TB-200L;01/01/2024;1;2024;14089;3;4696;22;0,13636;1363;0;0;4,33333;0,81650
1150;166020X;LUBRAX UNITRACTOR 10W30 MINERAL TB-200L;01/02/2024;2;2024;22541;5;4508;19;0,26316;2631;19298;16666;4,33333;0,81650
1150;166020X;LUBRAX UNITRACTOR 10W30 MINERAL TB-200L;01/03/2024;3;2024;18377;4;4594;21;0,19048;1904;7238;8000;4,33333;0,81650
1150;166020X;LUBRAX UNITRACTOR 10W30 MINERAL TB-200L;01/04/2024;4;2024;22029;5;4405;22;0,22727;2272;11931;12500;4,33333;0,81650
1150;166020X;LUBRAX UNITRACTOR 10W30 MINERAL TB-200L;01/05/2024;5;2024;18165;4;4541;22;0,18182;1818;8000;8000;4,33333;0,81650
1150;166020X;LUBRAX UNITRACTOR 10W30 MINERAL TB-200L;01/06/2024;6;2024;20469;5;4093;20;0,25000;2500;13750;12500;4,33333;0,81650
1151;166082H;LUBRAX ESSENCIAL 20W50 SL3-LITROS;01/01/2024;1;2024;17164;47;365;22;2,13636;21363;0;0;48,83333;11,78841
1151;166082H;LUBRAX ESSENCIAL 20W50 SL3-LITROS;01/02/2024;2;2024;23783;66;360;19;3,47368;34736;16259;14042;48,83333;11,78841
1151;166082H;LUBRAX ESSENCIAL 20W50 SL3-LITROS;01/03/2024;3;2024;15407;42;366;21;2,00000;20000;5757;6363;48,83333;11,78841
1151;166082H;LUBRAX ESSENCIAL 20W50 SL3-LITROS;01/04/2024;4;2024;17946;49;366;22;2,22727;22272;11136;11666;48,83333;11,78841
1151;166082H;LUBRAX ESSENCIAL 20W50 SL3-LITROS;01/05/2024;5;2024;11828;32;369;22;1,45455;14545;6530;6530;48,83333;11,78841
1151;166082H;LUBRAX ESSENCIAL 20W50 SL3-LITROS;01/06/2024;6;2024;21228;57;372;20;2,85000;28500;19593;17812;48,83333;11,78841
1152;166229Y;LUBRAX TURBO CH-4 15W401-LITRO;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1152;166229Y;LUBRAX TURBO CH-4 15W401-LITRO;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1152;166229Y;LUBRAX TURBO CH-4 15W401-LITRO;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1152;166229Y;LUBRAX TURBO CH-4 15W401-LITRO;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1152;166229Y;LUBRAX TURBO CH-4 15W401-LITRO;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1152;166229Y;LUBRAX TURBO CH-4 15W401-LITRO;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1153;166662P;LUBRAX NAUTICA DIESEL 15W40 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1153;166662P;LUBRAX NAUTICA DIESEL 15W40 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1153;166662P;LUBRAX NAUTICA DIESEL 15W40 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1153;166662P;LUBRAX NAUTICA DIESEL 15W40 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1153;166662P;LUBRAX NAUTICA DIESEL 15W40 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1153;166662P;LUBRAX NAUTICA DIESEL 15W40 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1154;166676D;LUBRAX TURBO CH-4 15W403-LITROS;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1154;166676D;LUBRAX TURBO CH-4 15W403-LITROS;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1154;166676D;LUBRAX TURBO CH-4 15W403-LITROS;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1154;166676D;LUBRAX TURBO CH-4 15W403-LITROS;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1154;166676D;LUBRAX TURBO CH-4 15W403-LITROS;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1154;166676D;LUBRAX TURBO CH-4 15W403-LITROS;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1155;166678F;LUBRAX ESSENCIAL 20W50 SL500-ML;01/01/2024;1;2024;8154;18;452;22;0,81818;8181;0;0;14,00000;5,40370
1155;166678F;LUBRAX ESSENCIAL 20W50 SL500-ML;01/02/2024;2;2024;7084;16;442;19;0,84211;8421;10292;8888;14,00000;5,40370
1155;166678F;LUBRAX ESSENCIAL 20W50 SL500-ML;01/03/2024;3;2024;2721;6;453;21;0,28571;2857;3392;3750;14,00000;5,40370
1155;166678F;LUBRAX ESSENCIAL 20W50 SL500-ML;01/04/2024;4;2024;9169;21;436;22;0,95455;9545;33409;35000;14,00000;5,40370
1155;166678F;LUBRAX ESSENCIAL 20W50 SL500-ML;01/05/2024;5;2024;5354;12;446;22;0,54545;5454;5714;5714;14,00000;5,40370
1155;166678F;LUBRAX ESSENCIAL 20W50 SL500-ML;01/06/2024;6;2024;4951;11;450;20;0,55000;5500;10083;9166;14,00000;5,40370
1156;169449U;LUBRAX TURBINA PLUS 68 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1156;169449U;LUBRAX TURBINA PLUS 68 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1156;169449U;LUBRAX TURBINA PLUS 68 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1156;169449U;LUBRAX TURBINA PLUS 68 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1156;169449U;LUBRAX TURBINA PLUS 68 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1156;169449U;LUBRAX TURBINA PLUS 68 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1157;169450V;LUBRAX HYDRA HV 32BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1157;169450V;LUBRAX HYDRA HV 32BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1157;169450V;LUBRAX HYDRA HV 32BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1157;169450V;LUBRAX HYDRA HV 32BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1157;169450V;LUBRAX HYDRA HV 32BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1157;169450V;LUBRAX HYDRA HV 32BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1158;169451W;LUBRAX HYDRA HV 46 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;2,00000;2,19089
1158;169451W;LUBRAX HYDRA HV 46 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;2,00000;2,19089
1158;169451W;LUBRAX HYDRA HV 46 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;2,00000;2,19089
1158;169451W;LUBRAX HYDRA HV 46 BD-20L;01/04/2024;4;2024;2036;4;509;22;0,18182;1818;0;0;2,00000;2,19089
1158;169451W;LUBRAX HYDRA HV 46 BD-20L;01/05/2024;5;2024;2036;4;509;22;0,18182;1818;10000;10000;2,00000;2,19089
1158;169451W;LUBRAX HYDRA HV 46 BD-20L;01/06/2024;6;2024;2173;4;543;20;0,20000;2000;11000;10000;2,00000;2,19089
1159;169452X;LUBRAX GRAXA CALCIUM GR 2BD-20KG;01/01/2024;1;2024;12043;22;547;22;1,00000;10000;0;0;14,50000;6,53452
1159;169452X;LUBRAX GRAXA CALCIUM GR 2BD-20KG;01/02/2024;2;2024;3883;7;554;19;0,36842;3684;3684;3181;14,50000;6,53452
1159;169452X;LUBRAX GRAXA CALCIUM GR 2BD-20KG;01/03/2024;3;2024;7967;13;612;21;0,61905;6190;16802;18571;14,50000;6,53452
1159;169452X;LUBRAX GRAXA CALCIUM GR 2BD-20KG;01/04/2024;4;2024;8175;15;544;22;0,68182;6818;11013;11538;14,50000;6,53452
1159;169452X;LUBRAX GRAXA CALCIUM GR 2BD-20KG;01/05/2024;5;2024;12199;22;554;22;1,00000;10000;14666;14666;14,50000;6,53452
1159;169452X;LUBRAX GRAXA CALCIUM GR 2BD-20KG;01/06/2024;6;2024;4614;8;576;20;0,40000;4000;4000;3636;14,50000;6,53452
1160;169453Y;LUBRAX GRAXA LITH EP 1 BD-20KG;01/01/2024;1;2024;1510;2;755;22;0,09091;909;0;0;2,33333;0,51640
1160;169453Y;LUBRAX GRAXA LITH EP 1 BD-20KG;01/02/2024;2;2024;2265;3;755;19;0,15789;1578;17368;15000;2,33333;0,51640
1160;169453Y;LUBRAX GRAXA LITH EP 1 BD-20KG;01/03/2024;3;2024;2265;3;755;21;0,14286;1428;9047;10000;2,33333;0,51640
1160;169453Y;LUBRAX GRAXA LITH EP 1 BD-20KG;01/04/2024;4;2024;1518;2;759;22;0,09091;909;6363;6666;2,33333;0,51640
1160;169453Y;LUBRAX GRAXA LITH EP 1 BD-20KG;01/05/2024;5;2024;1458;2;729;22;0,09091;909;10000;10000;2,33333;0,51640
1160;169453Y;LUBRAX GRAXA LITH EP 1 BD-20KG;01/06/2024;6;2024;1458;2;729;20;0,10000;1000;11000;10000;2,33333;0,51640
1161;169454Z;LUBRAX GRAXA LITH 3 BD-20KG;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,66667;1,63299
1161;169454Z;LUBRAX GRAXA LITH 3 BD-20KG;01/02/2024;2;2024;3487;4;871;19;0,21053;2105;0;0;0,66667;1,63299
1161;169454Z;LUBRAX GRAXA LITH 3 BD-20KG;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,66667;1,63299
1161;169454Z;LUBRAX GRAXA LITH 3 BD-20KG;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,66667;1,63299
1161;169454Z;LUBRAX GRAXA LITH 3 BD-20KG;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,66667;1,63299
1161;169454Z;LUBRAX GRAXA LITH 3 BD-20KG;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,66667;1,63299
1162;169456B;LUBRAX GRAXA BETUMEN FLD 250 BD-20KG;01/01/2024;1;2024;509;1;509;22;0,04545;454;0;0;1,33333;2,33809
1162;169456B;LUBRAX GRAXA BETUMEN FLD 250 BD-20KG;01/02/2024;2;2024;559;1;559;19;0,05263;526;11578;10000;1,33333;2,33809
1162;169456B;LUBRAX GRAXA BETUMEN FLD 250 BD-20KG;01/03/2024;3;2024;3069;6;511;21;0,28571;2857;54285;60000;1,33333;2,33809
1162;169456B;LUBRAX GRAXA BETUMEN FLD 250 BD-20KG;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;1,33333;2,33809
1162;169456B;LUBRAX GRAXA BETUMEN FLD 250 BD-20KG;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;1,33333;2,33809
1162;169456B;LUBRAX GRAXA BETUMEN FLD 250 BD-20KG;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;1,33333;2,33809
1163;169457C;LUBRAX GRAXA BETUMEN FLD 500 BD-20KG;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1163;169457C;LUBRAX GRAXA BETUMEN FLD 500 BD-20KG;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1163;169457C;LUBRAX GRAXA BETUMEN FLD 500 BD-20KG;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1163;169457C;LUBRAX GRAXA BETUMEN FLD 500 BD-20KG;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1163;169457C;LUBRAX GRAXA BETUMEN FLD 500 BD-20KG;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1163;169457C;LUBRAX GRAXA BETUMEN FLD 500 BD-20KG;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1164;169458D;LUBRAX GRAXA LITHPLUS EP 2 BD-20KG;01/01/2024;1;2024;4860;5;972;22;0,22727;2272;0;0;3,16667;2,63944
1164;169458D;LUBRAX GRAXA LITHPLUS EP 2 BD-20KG;01/02/2024;2;2024;6393;7;913;19;0,36842;3684;16210;14000;3,16667;2,63944
1164;169458D;LUBRAX GRAXA LITHPLUS EP 2 BD-20KG;01/03/2024;3;2024;1942;2;971;21;0,09524;952;2585;2857;3,16667;2,63944
1164;169458D;LUBRAX GRAXA LITHPLUS EP 2 BD-20KG;01/04/2024;4;2024;3848;4;962;22;0,18182;1818;19090;20000;3,16667;2,63944
1164;169458D;LUBRAX GRAXA LITHPLUS EP 2 BD-20KG;01/05/2024;5;2024;945;1;945;22;0,04545;454;2500;2500;3,16667;2,63944
1164;169458D;LUBRAX GRAXA LITHPLUS EP 2 BD-20KG;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;3,16667;2,63944
1165;169459E;LUBRAX HYDRA XP 150BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1165;169459E;LUBRAX HYDRA XP 150BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1165;169459E;LUBRAX HYDRA XP 150BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1165;169459E;LUBRAX HYDRA XP 150BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1165;169459E;LUBRAX HYDRA XP 150BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1165;169459E;LUBRAX HYDRA XP 150BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1166;169462H;LUBRAX TURBINA 22TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1166;169462H;LUBRAX TURBINA 22TB-200L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1166;169462H;LUBRAX TURBINA 22TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1166;169462H;LUBRAX TURBINA 22TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1166;169462H;LUBRAX TURBINA 22TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1166;169462H;LUBRAX TURBINA 22TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1167;169470P;LUBRAX GEAR 68 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1167;169470P;LUBRAX GEAR 68 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1167;169470P;LUBRAX GEAR 68 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1167;169470P;LUBRAX GEAR 68 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1167;169470P;LUBRAX GEAR 68 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1167;169470P;LUBRAX GEAR 68 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1168;169471Q;LUBRAX GEAR 68 TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,33333;0,81650
1168;169471Q;LUBRAX GEAR 68 TB-200L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,33333;0,81650
1168;169471Q;LUBRAX GEAR 68 TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,33333;0,81650
1168;169471Q;LUBRAX GEAR 68 TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,33333;0,81650
1168;169471Q;LUBRAX GEAR 68 TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,33333;0,81650
1168;169471Q;LUBRAX GEAR 68 TB-200L;01/06/2024;6;2024;8666;2;4333;20;0,10000;1000;0;0;0,33333;0,81650
1169;169473S;LUBRAX GEAR 1000 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1169;169473S;LUBRAX GEAR 1000 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1169;169473S;LUBRAX GEAR 1000 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1169;169473S;LUBRAX GEAR 1000 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1169;169473S;LUBRAX GEAR 1000 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1169;169473S;LUBRAX GEAR 1000 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1170;169474T;LUBRAX UTILE DE 22 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1170;169474T;LUBRAX UTILE DE 22 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1170;169474T;LUBRAX UTILE DE 22 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1170;169474T;LUBRAX UTILE DE 22 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1170;169474T;LUBRAX UTILE DE 22 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1170;169474T;LUBRAX UTILE DE 22 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1171;169477W;LUBRAX HYDRA XP 100 TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,16667;0,40825
1171;169477W;LUBRAX HYDRA XP 100 TB-200L;01/02/2024;2;2024;3423;1;3422;19;0,05263;526;0;0;0,16667;0,40825
1171;169477W;LUBRAX HYDRA XP 100 TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,16667;0,40825
1171;169477W;LUBRAX HYDRA XP 100 TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,16667;0,40825
1171;169477W;LUBRAX HYDRA XP 100 TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,16667;0,40825
1171;169477W;LUBRAX HYDRA XP 100 TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,16667;0,40825
1172;169479Y;LUBRAX TURBINA 220 TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1172;169479Y;LUBRAX TURBINA 220 TB-200L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1172;169479Y;LUBRAX TURBINA 220 TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1172;169479Y;LUBRAX TURBINA 220 TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1172;169479Y;LUBRAX TURBINA 220 TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1172;169479Y;LUBRAX TURBINA 220 TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1173;169480Z;LUBRAX COMPSOR RF 32 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;6,33333;4,88535
1173;169480Z;LUBRAX COMPSOR RF 32 BD-20L;01/02/2024;2;2024;2790;5;558;19;0,26316;2631;0;0;6,33333;4,88535
1173;169480Z;LUBRAX COMPSOR RF 32 BD-20L;01/03/2024;3;2024;3894;7;556;21;0,33333;3333;12666;14000;6,33333;4,88535
1173;169480Z;LUBRAX COMPSOR RF 32 BD-20L;01/04/2024;4;2024;8483;15;565;22;0,68182;6818;20454;21428;6,33333;4,88535
1173;169480Z;LUBRAX COMPSOR RF 32 BD-20L;01/05/2024;5;2024;3405;6;567;22;0,27273;2727;4000;4000;6,33333;4,88535
1173;169480Z;LUBRAX COMPSOR RF 32 BD-20L;01/06/2024;6;2024;2895;5;578;20;0,25000;2500;9166;8333;6,33333;4,88535
1174;169487G;LUBRAX COMPSOR PAO 46 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1174;169487G;LUBRAX COMPSOR PAO 46 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1174;169487G;LUBRAX COMPSOR PAO 46 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1174;169487G;LUBRAX COMPSOR PAO 46 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1174;169487G;LUBRAX COMPSOR PAO 46 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1174;169487G;LUBRAX COMPSOR PAO 46 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1175;169492L;LUBRAX COMPSOR PAO 68BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1175;169492L;LUBRAX COMPSOR PAO 68BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1175;169492L;LUBRAX COMPSOR PAO 68BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1175;169492L;LUBRAX COMPSOR PAO 68BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1175;169492L;LUBRAX COMPSOR PAO 68BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1175;169492L;LUBRAX COMPSOR PAO 68BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1176;169495O;LUBRAX GRAXA CALCIUM ZN 1BD-20KG;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1176;169495O;LUBRAX GRAXA CALCIUM ZN 1BD-20KG;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1176;169495O;LUBRAX GRAXA CALCIUM ZN 1BD-20KG;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1176;169495O;LUBRAX GRAXA CALCIUM ZN 1BD-20KG;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1176;169495O;LUBRAX GRAXA CALCIUM ZN 1BD-20KG;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1176;169495O;LUBRAX GRAXA CALCIUM ZN 1BD-20KG;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1177;169524R;LUBRAX HYDRA XP 32TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1177;169524R;LUBRAX HYDRA XP 32TB-200L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1177;169524R;LUBRAX HYDRA XP 32TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1177;169524R;LUBRAX HYDRA XP 32TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1177;169524R;LUBRAX HYDRA XP 32TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1177;169524R;LUBRAX HYDRA XP 32TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1178;171866T;LUBRAX SUPERA FLEX 5W40 SN 1-LITRO;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1178;171866T;LUBRAX SUPERA FLEX 5W40 SN 1-LITRO;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1178;171866T;LUBRAX SUPERA FLEX 5W40 SN 1-LITRO;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1178;171866T;LUBRAX SUPERA FLEX 5W40 SN 1-LITRO;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1178;171866T;LUBRAX SUPERA FLEX 5W40 SN 1-LITRO;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1178;171866T;LUBRAX SUPERA FLEX 5W40 SN 1-LITRO;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1179;173152F;LUBRAX MARBRAX CCD310 Bl BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1179;173152F;LUBRAX MARBRAX CCD310 Bl BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1179;173152F;LUBRAX MARBRAX CCD310 Bl BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1179;173152F;LUBRAX MARBRAX CCD310 Bl BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1179;173152F;LUBRAX MARBRAX CCD310 Bl BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1179;173152F;LUBRAX MARBRAX CCD310 Bl BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1180;173154H;LUBRAX UTILE PA 15 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1180;173154H;LUBRAX UTILE PA 15 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1180;173154H;LUBRAX UTILE PA 15 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1180;173154H;LUBRAX UTILE PA 15 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1180;173154H;LUBRAX UTILE PA 15 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
