product_id;product;description;date_period;mes;ano;cost_real;qtd_real;cost_unit
1244;277843U;LUBRAX GOLD 80W90 TB-200L;01/02/2024;2;2024;0;0;0
1245;328863C;LUBRAX ESSENCIAL 2T API TC MIN. 1-LITRO;01/02/2024;2;2024;5689,12;9;632
1246;328889C;LUBRAX GL-5 LS 80W90 TB-200L;01/02/2024;2;2024;0;0;0
1247;329805I;LUBRAX MOTO 4T 20W50 SL 1-LITRO;01/02/2024;2;2024;708195,75;1592;444
1248;330905Q;LUBRAX TECNO PROF. SN 10W30 1-LITRO;01/02/2024;2;2024;8551,27;12;712
1249;330921G;LUBRAX VALORA OFFROAD 5W30 SN 3-LITROS;01/02/2024;2;2024;31469,99;54;582
1250;330923I;LUBRAX VALORA OFFROAD 5W30 SN 1-LITROS;01/02/2024;2;2024;191877,54;246;779
1251;330924J;LUBRAX VALORA OFFROAD 5W30 SN TB-200L;01/02/2024;2;2024;12340;2;6170
1252;331350T;LUBRAX MOTO 4T PROFIS. SL 10W30 1-LT;01/02/2024;2;2024;99784,89;179;557
1253;331800B;LUBRAX VALORA FLEX 5W40 1-LITRO;01/02/2024;2;2024;151600,93;213;711
1254;332282P;LUBRAX MOTO 4T 20W50 TB-200L;01/02/2024;2;2024;3740;1;3740
1255;332550X;LUBRAX GRAXA LITH 00BD-20KG;01/02/2024;2;2024;0;0;0
1256;384686D;LUBRAX MOTO 4T 10W30 SL 1-LITRO;01/02/2024;2;2024;3946,43;8;493
1257;385755G;LUBRAX MOTO 4T PROFIS. SL 10W40 1-LITRO;01/02/2024;2;2024;583,12;2;291
1258;385834H;LUBRAX SUPERA PREMIUM 5W20 SP 1-LITRO;01/02/2024;2;2024;11366,49;30;378
1259;387215K;LUBRAX MOTO 4T SCOOTER 10W30 1-LITRO;01/02/2024;2;2024;0;0;0
1260;387217M;LUBRAX TECNO SL 15W40 SEMISSINT 500ML;01/02/2024;2;2024;987,13;2;493
1261;387219O;LUBRAX TECNO SL 15W40 SEMISSINT. 1-LITRO;01/02/2024;2;2024;245932,63;500;491
1262;387221Q;LUBRAX TECNO SL 15W40 SEMISSINT. TB-200L;01/02/2024;2;2024;3780;1;3780
1263;387223S;LUBRAX TECNO SL 15W40 SEMISSINT 3-LITRO;01/02/2024;2;2024;4944,22;10;494
1264;490338R;TOP TURBO ESSENCIAL CI-4 15W40 TB-200L;01/02/2024;2;2024;48752,83;13;3750
1265;490601U;TOP TURBO ESSENCIAL CI-4 15W40 1-LITRO;01/02/2024;2;2024;59409,85;107;555
1266;490602V;TOP TURBO ESSENCIAL CI-4 15W40 3-LITROS;01/02/2024;2;2024;157750;401;393
1267;490603W;TOP TURBO ESSENCIAL CI-4 15W40 BD-20L;01/02/2024;2;2024;2071717,94;5971;346
1268;490604X;TOP TURBO ESSENCIAL CI-4 15W40 TB-1000L;01/02/2024;2;2024;115500;7;16500
1269;490605Y;TOP TURBO PRO SEMI-S CK-4 15W40 3-LITROS;01/02/2024;2;2024;0;0;0
1270;490606Z;TOP TURBO PRO CK-4/CJ-4 E9 15W40 BD-20L;01/02/2024;2;2024;0;0;0
1271;490607A;TOP TURBO PRO SEMI-S CK-4 15W40 TB-200L;01/02/2024;2;2024;0;0;0
1272;490609C;TOP TURBO PRO SINT CI-4 E6 10W40 BD-20L;01/02/2024;2;2024;74373,52;133;559
1273;490610D;TOP TURBO PRO SINT CI-4 E6 10W40 TB1000L;01/02/2024;2;2024;0;0;0
1274;490611E;TOP TURBO PRO SINT CI-4 E6 10W40 1-LITRO;01/02/2024;2;2024;1685,23;2;842
1275;490612F;TOP TURBO PRO S CI-4 E6 10W40 3-LITROS;01/02/2024;2;2024;12637,8;21;601
1276;490613G;TOP TURBO PRO SINT CI-4 E6 10W40 TB-200L;01/02/2024;2;2024;5552,35;1;5552
1277;492050N;LUBRAX CLAY ADS 2 BD-20 KG;01/02/2024;2;2024;0;0;0
1278;494271Y;LUBRAX TOP TURBO PRO 10W30 3-LITROS;01/02/2024;2;2024;0;0;0
1279;494272Z;LUBRAX TOP TURBO PRO 10W30 BD-20L;01/02/2024;2;2024;76782,56;148;518
1280;494275C;LUBRAX TOP TURBO PRO 10W30 TB-200L;01/02/2024;2;2024;99040;19;5212
1281;499693M;LUBRAX UNITRACTOR ESSENCIAL 80W BD-20L;01/02/2024;2;2024;22919,92;57;402
1282;499694N;LUBRAX UNITRACTOR ESSENCIAL 80W TB-200L;01/02/2024;2;2024;0;0;0
1283;499696P;LUBRAX UNITRACTOR 20W30 GL-4 BD-20L;01/02/2024;2;2024;55323,03;123;449
1284;499697Q;LUBRAX UNITRACTOR 20W-30 TB-200L;01/02/2024;2;2024;0;0;0
1285;499699S;LUBRAX UNITRACTOR 10W30 BD-20L;01/02/2024;2;2024;194397,8;440;441
1286;499701U;LUBRAX TOP TURBO AVANTE 10W40 BD-20L;01/02/2024;2;2024;2440;3;813
1287;500543E;LUBRAX TOP TURBO AVANTE 10W40 1-LITRO;01/02/2024;2;2024;10965,56;10;1096
1288;500658P;LUBRAX TOP TURBO AVANTE 10W40 3-LITRO;01/02/2024;2;2024;7790,16;9;865
1289;501698P;LUBRAX SUPERA PREMIUM 0W20 1-LITRO;01/02/2024;2;2024;4937,12;12;411
1290;501700R;LUBRAX SUPERA PREMIUM 5W30 1-LITRO;01/02/2024;2;2024;3158,2;8;394
1291;502409Y;LUBRAX GL-5 SAE 140 1-LITRO;01/02/2024;2;2024;14643,83;22;665
1292;504421I;LUBRAX SUPERA FLEX 0W20 1-LITRO;01/02/2024;2;2024;0;0;0
1293;504427O;LUBRAX SUPERA FLEX 5W30 1-LITRO;01/02/2024;2;2024;0;0;0
1294;504599E;LUBRAX GRANS TAC 4 10W LUBRAX BD-20L;01/02/2024;2;2024;0;0;0
1295;505894Z;LUBRAX OB 9 TB-200L;01/02/2024;2;2024;0;0;0
1296;506165K;LUBRAX GRAXA LITH EP 0 BD-20L;01/02/2024;2;2024;0;0;0
1001;67212Q;LUBRAX ESSENCIAL SL 15W40 1-LITRO;01/03/2024;3;2024;0;0;0
1002;67213R;LUBRAX SUPERA 5W40 SN 1-LITRO SINTETICO;01/03/2024;3;2024;0;0;0
1003;67215T;ESSENCIAL ALTA ROD. 25W50 SL 1-LITRO;01/03/2024;3;2024;4857,98;7;693
1004;67216U;LUBRAX TOP TURBO 15W40 CI-41-LITRO;01/03/2024;3;2024;62346;104;599
1005;67218W;LUBRAX TECNO 15W40 SN SEMITB-200L;01/03/2024;3;2024;0;0;0
1006;67219X;LUBRAX TECNO 15W40 SN SEMI3-LITROS;01/03/2024;3;2024;36803,65;82;448
1007;67220Y;LUBRAX TECNO 15W40 SN SEMISINT. 500-ML;01/03/2024;3;2024;6393,44;11;581
1008;67221Z;LUBRAX TECNO 15W40 SN SEMI 1-LITRO;01/03/2024;3;2024;201424,96;351;573
1009;67223B;LUBRAX ESSENCIAL 15W40 SL3-LITROS;01/03/2024;3;2024;0;0;0
1010;67224C;LUBRAX ESSENCIAL 15W40 SL500-ML;01/03/2024;3;2024;0;0;0
1011;67228G;ESSENCIA ALTA ROD. 25W503-LITROS;01/03/2024;3;2024;982,4;2;491
1012;67229H;ESSENCIAL ALTA ROD. 25W50500-ML;01/03/2024;3;2024;0;0;0
1013;67230I;LUBRAX TOP TURBO 15W40 CI-4 SL BD-20L;01/03/2024;3;2024;741392,22;2007;369
1014;67231J;LUBRAX TOP TURBO 15W40 CI-4 TB-200L;01/03/2024;3;2024;0;0;0
1015;67233L;LUBRAX ATF TIPO A OH50 1-LITRO;01/03/2024;3;2024;79520,55;119;668
1016;67234M;LUBRAX ATF TIPO A OH50500-ML;01/03/2024;3;2024;33186,74;49;677
1017;67235N;LUBRAX ATF TIPO A OH50 BD-20L;01/03/2024;3;2024;15973,46;30;532
1018;67237P;LUBRAX ATF TDX DEXRON III OH49 500-ML;01/03/2024;3;2024;5118,43;7;731
1019;67238Q;LUBRAX ATF TDX OH49 BD-20L DEXRON III;01/03/2024;3;2024;0;0;0
1020;67240S;LUBRAX ATF TDX OH49 TB-200L;01/03/2024;3;2024;0;0;0
1021;67242U;LUBRAX TURBINA 150BD-20L;01/03/2024;3;2024;0;0;0
1022;67257J;LUBRAX ESSENCIAL 2T API TC 500-ML;01/03/2024;3;2024;107770,66;193;558
1023;67369R;LUBRAX GRAXA AUTOLITH-2 1-KG;01/03/2024;3;2024;10420,23;10;1042
1024;67370S;LUBRAX GRAXA AUTOLITH 2500-GR;01/03/2024;3;2024;4087,28;5;817
1025;67371T;LUBRAX GRAXA AUTOLITH 2 BD-10KG;01/03/2024;3;2024;16172,76;47;344
1026;67372U;LUBRAX GRAXA AUTOLITH 2BD-20KG;01/03/2024;3;2024;18384,17;28;656
1027;67373V;LUBRAX GRAXA AUTOLITH 2 TB-170KG;01/03/2024;3;2024;20654,59;4;5163
1028;67374W;LUBRAX GRAXA CHASSIS 2BD-20KG;01/03/2024;3;2024;3658,84;8;457
1029;67375X;LUBRAX GRAXA CHASSIS 2 TB-170KG;01/03/2024;3;2024;0;0;0
1030;67475T;LUBRAX GL-5 SAE 901-LITRO;01/03/2024;3;2024;75027,32;131;572
1031;67476U;LUBRAX GL-5 SAE 80W90 1-LITRO;01/03/2024;3;2024;19661,91;32;614
1032;67477V;LUBRAX GL-5 SAE 85W140 1-LITRO;01/03/2024;3;2024;39940,06;64;624
1033;67478W;LUBRAX GL-5 SAE 85W140 BD-20L;01/03/2024;3;2024;299357,12;645;464
1034;67479X;LUBRAX TRM-4 GL-4 901-LITRO;01/03/2024;3;2024;664,32;1;664
1035;67480Y;LUBRAX TRM-4 GL-4 90 BD-20L;01/03/2024;3;2024;0;0;0
1036;67481Z;LUBRAX TRM-5 SAE GL-5 1401-LITRO;01/03/2024;3;2024;14519,18;18;806
1037;67482A;LUBRAX TRM-5 GL-5 901-LITRO;01/03/2024;3;2024;1453,7;2;726
1038;67484C;LUBRAX HYDRA 68 BD-20L;01/03/2024;3;2024;0;0;0
1039;67553T;LUBRAX VALORA 5W30 SN1-LITRO;01/03/2024;3;2024;0;0;0
1040;67557X;LUBRAX ESSENCIAL 4T SL 20W50 1-LITRO;01/03/2024;3;2024;0;0;0
1041;67558Y;LUBRAX ESSENCIAL 2T FC 500-ML;01/03/2024;3;2024;887,74;1;887
1042;67559Z;LUBRAX AVANTE 10W40 CI4 SINTENT 1-LITRO;01/03/2024;3;2024;0;0;0
1043;67561B;LUBRAX AVANTE 10W40 CI4 SINTETICO BD-20L;01/03/2024;3;2024;0;0;0
1044;67597L;LUBRAX GL-5 SAE 140 BD-20L;01/03/2024;3;2024;92175,82;194;475
1045;67598M;LUBRAX TRM-5 GL-5 85W140 BD-20L;01/03/2024;3;2024;0;0;0
1046;67599N;LUBRAX NAUTICA 2T TCW3500-ML;01/03/2024;3;2024;275625,32;302;912
1047;67600O;LUBRAX GL-5 SAE 80W90 BD-20L;01/03/2024;3;2024;37577,39;81;463
1048;67601P;LUBRAX GL-5 SAE 90 BD-20L;01/03/2024;3;2024;189209,21;438;431
1049;67602Q;LUBRAX TRM-4 GL-4 80W1-LITRO;01/03/2024;3;2024;32312,06;51;633
1050;67603R;LUBRAX TRM-4 GL-4 80W BD-20L;01/03/2024;3;2024;48753,63;102;477
1051;67604S;LUBRAX TRM-5 GL-5 90 BD-20L;01/03/2024;3;2024;0;0;0
1052;67605T;LUBRAX TRM-5 GL-5 140 BD-20L;01/03/2024;3;2024;6448;12;537
1053;68520Y;LUBRAX GRANS TAC3 10W BD-20L;01/03/2024;3;2024;25507,48;59;432
1054;68521Z;LUBRAX GRANS TAC330 BD-20L;01/03/2024;3;2024;0;0;0
1055;68989Z;LUBRAX ESSENCIAL 2T FC200-ML;01/03/2024;3;2024;0;0;0
1056;69433B;LUBRAX UNITRACTOR SAE 10W30 BD-20L;01/03/2024;3;2024;459;1;459
1057;69435D;LUBRAX GRANS THF 20W30 BD-20L;01/03/2024;3;2024;0;0;0
1058;69970S;LUBRAX TURBO VIGOROS 20W50 CH4 BD-20L;01/03/2024;3;2024;120185,1;250;480
1059;69971T;LUBRAX HYDRA XP 68 BD-20L;01/03/2024;3;2024;43420,96;101;429
1060;70405V;LUBRAX ESSENCIAL 2T API TC 200-ML;01/03/2024;3;2024;83193,65;148;562
1061;70741T;LUBRAX HYDRA 68 TB-200L;01/03/2024;3;2024;60482,27;19;3183
1062;70975T;LUBRAX GEAR 220BD-20L;01/03/2024;3;2024;30100,39;54;557
1063;70976U;LUBRAX COMPSOR AC 150 BD-20L;01/03/2024;3;2024;1001,02;2;500
1064;71589J;LUBRAX GEAR 320 BD-20L;01/03/2024;3;2024;14080,28;24;586
1065;71764C;LUBRAX NAUTICA TECNO 1-LITRO;01/03/2024;3;2024;1568;2;784
1066;71765D;LUBRAX COMPSOR RF 68BD-20L;01/03/2024;3;2024;23781,08;43;553
1067;71766E;LUBRAX COMPSOR RF 68 TB-200L;01/03/2024;3;2024;10420;2;5210
1068;71767F;LUBRAX COMPSOR AC 46 BD-20L;01/03/2024;3;2024;3326,84;7;475
1069;71768G;LUBRAX GRAXA LITH EP 2BD-20KG;01/03/2024;3;2024;18162,21;26;698
1070;71769H;LUBRAX GRAXA LITH EP 2 TB-170KG;01/03/2024;3;2024;0;0;0
1071;72665A;LUBRAX UTILE PE 38 BD-20L;01/03/2024;3;2024;695,92;1;695
1072;73467U;LUBRAX AVANTE 10W40 CI-43-LITROS;01/03/2024;3;2024;0;0;0
1073;73469W;LUBRAX GRANS THF 20W303-LITROS;01/03/2024;3;2024;3428,88;7;489
1074;73470X;LUBRAX TOP TURBO 15W40 CI-4 3-LITROS;01/03/2024;3;2024;201068,82;471;426
1075;73472Z;LUBRAX TURBO VIGOROS 20W50 CH4 3-LITROS;01/03/2024;3;2024;19197,63;40;479
1076;75919P;LUBRAX ESSENCIAL 4T 20W50 SL TB-200L;01/03/2024;3;2024;0;0;0
1077;79128S;LUBRAX HYDRA 683-LITROS;01/03/2024;3;2024;15828,51;47;336
1078;83963P;LUBRAX HYDRA XP 46BD-20L;01/03/2024;3;2024;10670,09;22;485
1079;83964Q;LUBRAX HYDRA XP 100 BD-20L;01/03/2024;3;2024;940;2;470
1080;83965R;LUBRAX HYDRA XP 32 BD-20L;01/03/2024;3;2024;10615,6;24;442
1081;83966S;LUBRAX GL-5 SAE 90 TB-200L;01/03/2024;3;2024;13542,04;3;4514
1082;83969V;LUBRAX GEAR 460 BD-20L;01/03/2024;3;2024;8945;15;596
1083;85522N;LUBRAX SUPERA 5W40 SINTETICO TB-200L;01/03/2024;3;2024;0;0;0
1084;85523O;LUBRAX TECNO 10W40 SN500-ML;01/03/2024;3;2024;3448,86;6;574
1085;85524P;LUBRAX TECNO 10W40 SN SEMI 1-LITRO;01/03/2024;3;2024;58536,93;103;568
1086;85525Q;LUBRAX TECNO 10W40 SN3-LITROS;01/03/2024;3;2024;9015,22;18;500
1087;85526R;LUBRAX TECNO 10W40 SN TB-200L;01/03/2024;3;2024;4429;1;4429
1088;85529U;LUBRAX TECNO MOTO 10W40 SL1-LITRO;01/03/2024;3;2024;0;0;0
1089;85538D;LUBRAX TOP TURBO 15W40 CI-4 TB-1000L;01/03/2024;3;2024;0;0;0
1090;85545K;LUBRAXGEARPAO150BD-20L;01/03/2024;3;2024;0;0;0
1091;137044L;LUBRAX UTILE OT 68 TB-200L;01/03/2024;3;2024;20555;5;4111
1092;137205Q;LUBRAX GL-5 85W140 TB-200L;01/03/2024;3;2024;14137,68;3;4712
1093;138761M;LUBRAX GEAR 150BD-20L;01/03/2024;3;2024;526,01;1;526
1094;138762N;LUBRAX GEAR 100BD-20L;01/03/2024;3;2024;0;0;0
1095;138954X;LUBRAX HYDRA XP 68 TB-200L;01/03/2024;3;2024;0;0;0
1096;139016H;LUBRAX HYDRA XP 46TB-200L;01/03/2024;3;2024;4000;1;4000
1097;140444F;LUBRAX GRAXA CALCIUN GR1 BD-20KG;01/03/2024;3;2024;0;0;0
1098;141245A;LUBRAX INDICC 4T 10W30 SL SEMI 1-LITRO;01/03/2024;3;2024;0;0;0
1099;141593K;LUBRAX HYDRA XP 683-LITROS;01/03/2024;3;2024;0;0;0
1100;141630V;LUBRAX ESSENCIAL 10W30 SM 1-LITRO;01/03/2024;3;2024;0;0;0
1101;147260J;LUBRAX GL-5 LS 80W90 BD-20L;01/03/2024;3;2024;0;0;0
1102;147262L;LUBRAX GL-5 LS 85W140 BD-20L;01/03/2024;3;2024;0;0;0
1103;149686R;LUBRAX ESSENCIAL 40 SJ 500-ML;01/03/2024;3;2024;0;0;0
1104;149976V;LUBRAX FEROCES 4T 15W50 SN 1-LITRO;01/03/2024;3;2024;0;0;0
1105;149978X;LUBRAX GRAXA LITH 2 BD-20KG;01/03/2024;3;2024;0;0;0
1106;149983C;LUBRAX GRANS TAC 4 30 TB-200L;01/03/2024;3;2024;0;0;0
1107;149985E;LUBRAX GL-5 SAE 250BD-20L;01/03/2024;3;2024;0;0;0
1108;149986F;LUBRAX TRM-5 GL-5 85W140 TB-200L;01/03/2024;3;2024;0;0;0
1109;149988H;LUBRAX TRM-5 GL-5 90 TB-200L;01/03/2024;3;2024;0;0;0
1110;149989I;LUBRAX GRANS TAC3 10W TB-200L;01/03/2024;3;2024;11100;3;3700
1111;149991K;LUBRAX ESSENCIAL 15W40 SL TB-200L;01/03/2024;3;2024;0;0;0
1112;150063E;LUBRAX GL-5 SAE 140 TB-200L;01/03/2024;3;2024;22360,78;5;4472
1113;150067I;LUBRAX GOLD 80W90 BD-20L;01/03/2024;3;2024;0;0;0
1114;150068J;LUBRAX GOLD GL-5 85W140 BD-20L;01/03/2024;3;2024;0;0;0
1115;150069K;LUBRAX GOLD GL-5 75W90BD-20L;01/03/2024;3;2024;11330,17;8;1416
1116;150073O;LUBRAX GRAXA CLAY 2 BD-20KG;01/03/2024;3;2024;0;0;0
1117;150074P;LUBRAX GRAXA LITH SM 2BD-20KG;01/03/2024;3;2024;0;0;0
1118;150081W;LUBRAX GEAR 150 TB-200L;01/03/2024;3;2024;10461,84;2;5230
1119;150082X;LUBRAX GEAR 460 TB-200L;01/03/2024;3;2024;0;0;0
1120;150083Y;LUBRAX GEAR 680 BD-20L;01/03/2024;3;2024;5219,5;7;745
1121;150084Z;LUBRAX GL-5 80W90 TB-200L;01/03/2024;3;2024;9927,66;2;4963
1122;150086B;LUBRAX TRM-4 GL-4 80W TB-200L;01/03/2024;3;2024;0;0;0
1123;150087C;LUBRAX GRANS THF 20W30 TB-200L;01/03/2024;3;2024;0;0;0
1124;150088D;LUBRAX COMPSOR AC 68 BD-20L;01/03/2024;3;2024;950;2;475
1125;150090F;LUBRAX COMPSOR AC 100 BD-20L;01/03/2024;3;2024;0;0;0
1126;150092H;LUBRAX GEAR 220 TB-200L;01/03/2024;3;2024;26965,59;5;5393
1127;150093I;LUBRAX GEAR 680 TB-200L;01/03/2024;3;2024;0;0;0
1128;150094J;LUBRAX GL-5 LS SAE 90BD-20L;01/03/2024;3;2024;0;0;0
1129;150095K;LUBRAX GRAXA LITHPLUS SM 2 BD-20KG;01/03/2024;3;2024;0;0;0
1130;150879O;LUBRAX GRANS HR 10WBD-20L;01/03/2024;3;2024;640;1;640
1131;150880P;LUBRAX GRANS HR 10W TB-200L;01/03/2024;3;2024;0;0;0
1132;152075O;LUBRAX GRAXA LITHPLUS SM 2 TB-170KG;01/03/2024;3;2024;0;0;0
1133;152318X;LUBRAX COMPSOR AC 32 BD-20L;01/03/2024;3;2024;0;0;0
1134;152380H;LUBRAX GOLD XP 75W80 BD-20L;01/03/2024;3;2024;4521,6;3;1507
1135;152550V;LUBRAX GRANS TAC 450 TB-200L;01/03/2024;3;2024;5176,2;1;5176
1136;153048Z;LUBRAX COMPSOR PG 46 BD-20L;01/03/2024;3;2024;0;0;0
1137;154080R;LUBRAX VALORA 5W30 SN TB-200L;01/03/2024;3;2024;0;0;0
1138;161261W;LUBRAX HYDRA HV 68TB-200L;01/03/2024;3;2024;4689;1;4689
1139;161264Z;LUBRAX HYDRA HV 68BD-20L;01/03/2024;3;2024;0;0;0
1140;165167C;LUBRAX TRM 5 HD 40 BD-20L;01/03/2024;3;2024;0;0;0
1141;165513K;LUBRAX GRAXA LITHPLUS HV 2 BD-20KG;01/03/2024;3;2024;4779,9;5;955
1142;165514L;LUBRAX GRAXA ALUMINUM FG 2 BD-10KG;01/03/2024;3;2024;0;0;0
1143;165515M;LUBRAX GRAXA POLYTEC 2BD-10KG;01/03/2024;3;2024;1694;2;847
1144;165516N;LUBRAX GRAXA NEO SC 2BD-20KG;01/03/2024;3;2024;0;0;0
1145;165517O;LUBRAX GRAXA CALCIUM ECO 2 BD-20KG;01/03/2024;3;2024;0;0;0
1146;165518P;LUBRAX TRM 5 HD SAE 30 BD-20L;01/03/2024;3;2024;0;0;0
1147;165520R;LUBRAX UNITRACTOR PREMIUM 10W30 TB-200L;01/03/2024;3;2024;0;0;0
1148;165521S;LUBRAX EXTREMO HD E6-12 5W30 BD-20L;01/03/2024;3;2024;0;0;0
1149;165731U;LUBRAX ESSENCIAL SL 20W50 1-LITRO;01/03/2024;3;2024;219418,95;462;474
1150;166020X;LUBRAX UNITRACTOR 10W30 MINERAL TB-200L;01/03/2024;3;2024;18377;4;4594
1151;166082H;LUBRAX ESSENCIAL 20W50 SL3-LITROS;01/03/2024;3;2024;15406,89;42;366
1152;166229Y;LUBRAX TURBO CH-4 15W401-LITRO;01/03/2024;3;2024;0;0;0
1153;166662P;LUBRAX NAUTICA DIESEL 15W40 BD-20L;01/03/2024;3;2024;0;0;0
1154;166676D;LUBRAX TURBO CH-4 15W403-LITROS;01/03/2024;3;2024;0;0;0
1155;166678F;LUBRAX ESSENCIAL 20W50 SL500-ML;01/03/2024;3;2024;2721,23;6;453
1156;169449U;LUBRAX TURBINA PLUS 68 BD-20L;01/03/2024;3;2024;0;0;0
1157;169450V;LUBRAX HYDRA HV 32BD-20L;01/03/2024;3;2024;0;0;0
1158;169451W;LUBRAX HYDRA HV 46 BD-20L;01/03/2024;3;2024;0;0;0
1159;169452X;LUBRAX GRAXA CALCIUM GR 2BD-20KG;01/03/2024;3;2024;7966,5;13;612
1160;169453Y;LUBRAX GRAXA LITH EP 1 BD-20KG;01/03/2024;3;2024;2265;3;755
1161;169454Z;LUBRAX GRAXA LITH 3 BD-20KG;01/03/2024;3;2024;0;0;0
1162;169456B;LUBRAX GRAXA BETUMEN FLD 250 BD-20KG;01/03/2024;3;2024;3068,52;6;511
1163;169457C;LUBRAX GRAXA BETUMEN FLD 500 BD-20KG;01/03/2024;3;2024;0;0;0
1164;169458D;LUBRAX GRAXA LITHPLUS EP 2 BD-20KG;01/03/2024;3;2024;1942;2;971
1165;169459E;LUBRAX HYDRA XP 150BD-20L;01/03/2024;3;2024;0;0;0
1166;169462H;LUBRAX TURBINA 22TB-200L;01/03/2024;3;2024;0;0;0
1167;169470P;LUBRAX GEAR 68 BD-20L;01/03/2024;3;2024;0;0;0
1168;169471Q;LUBRAX GEAR 68 TB-200L;01/03/2024;3;2024;0;0;0
1169;169473S;LUBRAX GEAR 1000 BD-20L;01/03/2024;3;2024;0;0;0
1170;169474T;LUBRAX UTILE DE 22 BD-20L;01/03/2024;3;2024;0;0;0
1171;169477W;LUBRAX HYDRA XP 100 TB-200L;01/03/2024;3;2024;0;0;0
1172;169479Y;LUBRAX TURBINA 220 TB-200L;01/03/2024;3;2024;0;0;0
1173;169480Z;LUBRAX COMPSOR RF 32 BD-20L;01/03/2024;3;2024;3894;7;556
1174;169487G;LUBRAX COMPSOR PAO 46 BD-20L;01/03/2024;3;2024;0;0;0
1175;169492L;LUBRAX COMPSOR PAO 68BD-20L;01/03/2024;3;2024;0;0;0
1176;169495O;LUBRAX GRAXA CALCIUM ZN 1BD-20KG;01/03/2024;3;2024;0;0;0
1177;169524R;LUBRAX HYDRA XP 32TB-200L;01/03/2024;3;2024;0;0;0
1178;171866T;LUBRAX SUPERA FLEX 5W40 SN 1-LITRO;01/03/2024;3;2024;0;0;0
1179;173152F;LUBRAX MARBRAX CCD310 Bl BD-20L;01/03/2024;3;2024;0;0;0
1180;173154H;LUBRAX UTILE PA 15 BD-20L;01/03/2024;3;2024;0;0;0
1181;173508X;LUBRAX UTILE FPX 68 BD-20L;01/03/2024;3;2024;2249,26;4;562
1182;173509Y;LUBRAX UTILE OT 32TB-200L;01/03/2024;3;2024;0;0;0
1183;174453G;LUBRAX COMPSOR PAO 32BD-20L;01/03/2024;3;2024;0;0;0
1184;174537M;LUBRAX EXTRA TURBO CH-4 15W401-LITRO;01/03/2024;3;2024;33606,31;64;525
1185;174539O;LUBRAX EXTRA TURBO CH-4 15W40 3-LITRO;01/03/2024;3;2024;54464,76;142;383
1186;174541Q;LUBRAX EXTRA TURBO CH-4 15W40 BD-20L;01/03/2024;3;2024;143635,22;423;339
1187;174543S;LUBRAX EXTRA TURBO CH-4 15W40 TB-200L;01/03/2024;3;2024;0;0;0
1188;174577A;LUBRAX AV 70 IN MINERAL TB-200L;01/03/2024;3;2024;0;0;0
1189;174855S;LUBRAX VALORA SN PLUS 0W201-LITRO;01/03/2024;3;2024;54030,64;72;750
1190;174856T;LUBRAX VALORA SN PLUS 5W301-LITRO;01/03/2024;3;2024;430499,85;746;577
1191;175343M;LUBRAX COMPSOR XP 46 BD-20L;01/03/2024;3;2024;0;0;0
1192;175345O;LUBRAX COMPSOR XP 68 BD-20L;01/03/2024;3;2024;0;0;0
1193;175809K;LUBRAX ATF TDXDEXRON III C-4 1-LITRO;01/03/2024;3;2024;4152,1;5;830
1194;176660D;LUBRAX CVTF SINTETICO 1-LITRO;01/03/2024;3;2024;0;0;0
1195;177058L;LUBRAX TURBO ME SAE 40 BD-20L;01/03/2024;3;2024;0;0;0
1196;177059M;LUBRAX TURBO ME SAE 40 TB-200L;01/03/2024;3;2024;0;0;0
1197;178214X;LUBRAX TURBO ME 50BD-20L;01/03/2024;3;2024;23353,28;45;518
1198;180186T;LUBRAX TURBINA EP 68 TB-200L;01/03/2024;3;2024;45500;10;4550
1199;182080P;LUBRAX UTILE FPX 100 BD-20L;01/03/2024;3;2024;390;1;390
1200;182656T;LUBRAX ESSENCIAL GF-5 SN 10W303-LITROS;01/03/2024;3;2024;0;0;0
1201;183746R;LUBRAX ESSENCIAL 20W50 SL TB-200L;01/03/2024;3;2024;0;0;0
1202;185923K;LUBRAX TURBO ME SAE 40 BD-20L;01/03/2024;3;2024;66153,34;149;443
1203;186517G;LUBRAX VALORA SN PLUS 0W20 TB-200L;01/03/2024;3;2024;0;0;0
1204;191820F;LUBRAX CVTF SINTETICO 1-LITRO;01/03/2024;3;2024;3048,88;5;609
1205;199395O;LUBRAX SUPERA FLEX 5W40 SN SINTET 1-LT;01/03/2024;3;2024;12041,08;26;463
1206;199495K;LUBRAX HYDRA 68 - BD-20L;01/03/2024;3;2024;416434,03;1356;307
1207;267215A;LUBRAX UNITRACTOR PREMIUM 10W30 BD-20L;01/03/2024;3;2024;0;0;0
1208;267216B;LUBRAX UTILE FPX 220 TB-200L;01/03/2024;3;2024;0;0;0
1209;267217C;LUBRAX LITH EP 2/3TB-170KG;01/03/2024;3;2024;5890;1;5890
1210;267220F;LUBRAX BETUMEN 500 TB-170K;01/03/2024;3;2024;0;0;0
1211;267221G;LUBRAX CALCIUM GR 2 TB-170KG;01/03/2024;3;2024;0;0;0
1212;267222H;LUBRAX GRANS THF 10W-30 TB-200L;01/03/2024;3;2024;0;0;0
1213;267223I;LUBRAX COMPSOR AC 100TB-200L;01/03/2024;3;2024;0;0;0
1214;267224J;LUBRAX OB 29 - TB-200L;01/03/2024;3;2024;26086;7;3726
1215;267336R;LUBRAX UTILE CIV 1500 - TB-200L;01/03/2024;3;2024;0;0;0
